city,state,region,date,year,month,day,temp
Minneapolis,MN,Upper Midwest,7/3/2002,2002,7,3,87
Minneapolis,MN,Upper Midwest,7/4/2002,2002,7,4,85
Minneapolis,MN,Upper Midwest,7/5/2002,2002,7,5,84
Minneapolis,MN,Upper Midwest,7/6/2002,2002,7,6,95
Minneapolis,MN,Upper Midwest,7/7/2002,2002,7,7,91
Minneapolis,MN,Upper Midwest,7/8/2002,2002,7,8,86
Minneapolis,MN,Upper Midwest,7/9/2002,2002,7,9,90
Minneapolis,MN,Upper Midwest,7/10/2002,2002,7,10,77
Minneapolis,MN,Upper Midwest,7/11/2002,2002,7,11,78
Minneapolis,MN,Upper Midwest,7/12/2002,2002,7,12,80
Minneapolis,MN,Upper Midwest,7/13/2002,2002,7,13,82
Minneapolis,MN,Upper Midwest,7/14/2002,2002,7,14,85
Minneapolis,MN,Upper Midwest,7/15/2002,2002,7,15,85
Minneapolis,MN,Upper Midwest,7/16/2002,2002,7,16,90
Minneapolis,MN,Upper Midwest,7/17/2002,2002,7,17,92
Minneapolis,MN,Upper Midwest,7/18/2002,2002,7,18,83
Minneapolis,MN,Upper Midwest,7/19/2002,2002,7,19,83
Minneapolis,MN,Upper Midwest,7/20/2002,2002,7,20,89
Minneapolis,MN,Upper Midwest,7/21/2002,2002,7,21,91
Minneapolis,MN,Upper Midwest,7/22/2002,2002,7,22,79
Minneapolis,MN,Upper Midwest,7/23/2002,2002,7,23,74
Minneapolis,MN,Upper Midwest,7/24/2002,2002,7,24,71
Minneapolis,MN,Upper Midwest,7/25/2002,2002,7,25,82
Minneapolis,MN,Upper Midwest,7/26/2002,2002,7,26,89
Minneapolis,MN,Upper Midwest,7/27/2002,2002,7,27,82
Minneapolis,MN,Upper Midwest,7/28/2002,2002,7,28,91
Minneapolis,MN,Upper Midwest,7/29/2002,2002,7,29,84
Minneapolis,MN,Upper Midwest,7/30/2002,2002,7,30,92
Minneapolis,MN,Upper Midwest,7/31/2002,2002,7,31,91
Minneapolis,MN,Upper Midwest,8/1/2002,2002,8,1,84
Minneapolis,MN,Upper Midwest,8/2/2002,2002,8,2,77
Minneapolis,MN,Upper Midwest,8/3/2002,2002,8,3,74
Minneapolis,MN,Upper Midwest,8/4/2002,2002,8,4,78
Minneapolis,MN,Upper Midwest,8/5/2002,2002,8,5,80
Minneapolis,MN,Upper Midwest,8/6/2002,2002,8,6,73
Minneapolis,MN,Upper Midwest,8/7/2002,2002,8,7,79
Minneapolis,MN,Upper Midwest,8/8/2002,2002,8,8,81
Minneapolis,MN,Upper Midwest,8/9/2002,2002,8,9,84
Minneapolis,MN,Upper Midwest,8/10/2002,2002,8,10,81
Minneapolis,MN,Upper Midwest,8/11/2002,2002,8,11,89
Minneapolis,MN,Upper Midwest,8/12/2002,2002,8,12,80
Minneapolis,MN,Upper Midwest,8/13/2002,2002,8,13,75
Minneapolis,MN,Upper Midwest,8/14/2002,2002,8,14,83
Minneapolis,MN,Upper Midwest,8/15/2002,2002,8,15,79
Minneapolis,MN,Upper Midwest,8/16/2002,2002,8,16,82
Minneapolis,MN,Upper Midwest,8/17/2002,2002,8,17,73
Minneapolis,MN,Upper Midwest,8/18/2002,2002,8,18,73
Minneapolis,MN,Upper Midwest,8/19/2002,2002,8,19,74
Minneapolis,MN,Upper Midwest,8/20/2002,2002,8,20,79
Minneapolis,MN,Upper Midwest,8/21/2002,2002,8,21,75
Minneapolis,MN,Upper Midwest,8/22/2002,2002,8,22,71
Minneapolis,MN,Upper Midwest,8/23/2002,2002,8,23,76
Minneapolis,MN,Upper Midwest,8/24/2002,2002,8,24,84
Minneapolis,MN,Upper Midwest,8/25/2002,2002,8,25,84
Minneapolis,MN,Upper Midwest,8/26/2002,2002,8,26,83
Minneapolis,MN,Upper Midwest,8/27/2002,2002,8,27,82
Minneapolis,MN,Upper Midwest,8/28/2002,2002,8,28,81
Minneapolis,MN,Upper Midwest,8/29/2002,2002,8,29,81
Minneapolis,MN,Upper Midwest,8/30/2002,2002,8,30,80
Minneapolis,MN,Upper Midwest,8/31/2002,2002,8,31,83
Minneapolis,MN,Upper Midwest,9/1/2002,2002,9,1,87
Minneapolis,MN,Upper Midwest,9/2/2002,2002,9,2,84
Minneapolis,MN,Upper Midwest,9/3/2002,2002,9,3,82
Minneapolis,MN,Upper Midwest,9/4/2002,2002,9,4,86
Minneapolis,MN,Upper Midwest,9/5/2002,2002,9,5,84
Minneapolis,MN,Upper Midwest,9/6/2002,2002,9,6,88
Minneapolis,MN,Upper Midwest,9/7/2002,2002,9,7,92
Minneapolis,MN,Upper Midwest,9/8/2002,2002,9,8,91
Minneapolis,MN,Upper Midwest,9/9/2002,2002,9,9,89
Minneapolis,MN,Upper Midwest,9/10/2002,2002,9,10,79
Minneapolis,MN,Upper Midwest,9/11/2002,2002,9,11,77
Minneapolis,MN,Upper Midwest,9/12/2002,2002,9,12,80
Minneapolis,MN,Upper Midwest,9/13/2002,2002,9,13,70
Minneapolis,MN,Upper Midwest,9/14/2002,2002,9,14,71
Minneapolis,MN,Upper Midwest,9/15/2002,2002,9,15,68
Minneapolis,MN,Upper Midwest,9/16/2002,2002,9,16,83
Minneapolis,MN,Upper Midwest,9/17/2002,2002,9,17,80
Minneapolis,MN,Upper Midwest,9/18/2002,2002,9,18,77
Minneapolis,MN,Upper Midwest,9/19/2002,2002,9,19,73
Minneapolis,MN,Upper Midwest,9/20/2002,2002,9,20,72
Minneapolis,MN,Upper Midwest,9/21/2002,2002,9,21,65
Minneapolis,MN,Upper Midwest,9/22/2002,2002,9,22,59
Minneapolis,MN,Upper Midwest,9/23/2002,2002,9,23,57
Minneapolis,MN,Upper Midwest,9/24/2002,2002,9,24,63
Minneapolis,MN,Upper Midwest,9/25/2002,2002,9,25,58
Minneapolis,MN,Upper Midwest,9/26/2002,2002,9,26,57
Minneapolis,MN,Upper Midwest,9/27/2002,2002,9,27,65
Minneapolis,MN,Upper Midwest,9/28/2002,2002,9,28,55
Minneapolis,MN,Upper Midwest,9/29/2002,2002,9,29,62
Minneapolis,MN,Upper Midwest,9/30/2002,2002,9,30,84
Minneapolis,MN,Upper Midwest,10/1/2002,2002,10,1,72
Minneapolis,MN,Upper Midwest,10/2/2002,2002,10,2,50
Minneapolis,MN,Upper Midwest,10/3/2002,2002,10,3,54
Minneapolis,MN,Upper Midwest,10/4/2002,2002,10,4,55
Minneapolis,MN,Upper Midwest,10/5/2002,2002,10,5,54
Minneapolis,MN,Upper Midwest,10/6/2002,2002,10,6,48
Minneapolis,MN,Upper Midwest,10/7/2002,2002,10,7,45
Minneapolis,MN,Upper Midwest,10/8/2002,2002,10,8,64
Minneapolis,MN,Upper Midwest,10/9/2002,2002,10,9,55
Minneapolis,MN,Upper Midwest,10/10/2002,2002,10,10,66
Minneapolis,MN,Upper Midwest,10/11/2002,2002,10,11,75
Minneapolis,MN,Upper Midwest,10/12/2002,2002,10,12,66
Minneapolis,MN,Upper Midwest,10/13/2002,2002,10,13,53
Minneapolis,MN,Upper Midwest,10/14/2002,2002,10,14,63
Minneapolis,MN,Upper Midwest,10/15/2002,2002,10,15,47
Minneapolis,MN,Upper Midwest,10/16/2002,2002,10,16,39
Minneapolis,MN,Upper Midwest,10/17/2002,2002,10,17,40
Minneapolis,MN,Upper Midwest,10/18/2002,2002,10,18,48
Minneapolis,MN,Upper Midwest,10/19/2002,2002,10,19,40
Minneapolis,MN,Upper Midwest,10/20/2002,2002,10,20,36
Minneapolis,MN,Upper Midwest,10/21/2002,2002,10,21,36
Minneapolis,MN,Upper Midwest,10/22/2002,2002,10,22,39
Minneapolis,MN,Upper Midwest,10/23/2002,2002,10,23,36
Minneapolis,MN,Upper Midwest,10/24/2002,2002,10,24,41
Minneapolis,MN,Upper Midwest,10/25/2002,2002,10,25,42
Minneapolis,MN,Upper Midwest,10/26/2002,2002,10,26,42
Minneapolis,MN,Upper Midwest,10/27/2002,2002,10,27,41
Minneapolis,MN,Upper Midwest,10/28/2002,2002,10,28,42
Minneapolis,MN,Upper Midwest,10/29/2002,2002,10,29,45
Minneapolis,MN,Upper Midwest,10/30/2002,2002,10,30,40
Minneapolis,MN,Upper Midwest,10/31/2002,2002,10,31,34
Minneapolis,MN,Upper Midwest,11/1/2002,2002,11,1,36
Minneapolis,MN,Upper Midwest,11/2/2002,2002,11,2,45
Minneapolis,MN,Upper Midwest,11/3/2002,2002,11,3,46
Minneapolis,MN,Upper Midwest,11/4/2002,2002,11,4,37
Minneapolis,MN,Upper Midwest,11/5/2002,2002,11,5,36
Minneapolis,MN,Upper Midwest,11/6/2002,2002,11,6,45
Minneapolis,MN,Upper Midwest,11/7/2002,2002,11,7,66
Minneapolis,MN,Upper Midwest,11/8/2002,2002,11,8,53
Minneapolis,MN,Upper Midwest,11/9/2002,2002,11,9,56
Minneapolis,MN,Upper Midwest,11/10/2002,2002,11,10,45
Minneapolis,MN,Upper Midwest,11/11/2002,2002,11,11,37
Minneapolis,MN,Upper Midwest,11/12/2002,2002,11,12,47
Minneapolis,MN,Upper Midwest,11/13/2002,2002,11,13,43
Minneapolis,MN,Upper Midwest,11/14/2002,2002,11,14,35
Minneapolis,MN,Upper Midwest,11/15/2002,2002,11,15,30
Minneapolis,MN,Upper Midwest,11/16/2002,2002,11,16,32
Minneapolis,MN,Upper Midwest,11/17/2002,2002,11,17,37
Minneapolis,MN,Upper Midwest,11/18/2002,2002,11,18,45
Minneapolis,MN,Upper Midwest,11/19/2002,2002,11,19,50
Minneapolis,MN,Upper Midwest,11/20/2002,2002,11,20,47
Minneapolis,MN,Upper Midwest,11/21/2002,2002,11,21,38
Minneapolis,MN,Upper Midwest,11/22/2002,2002,11,22,36
Minneapolis,MN,Upper Midwest,11/23/2002,2002,11,23,44
Minneapolis,MN,Upper Midwest,11/24/2002,2002,11,24,28
Minneapolis,MN,Upper Midwest,11/25/2002,2002,11,25,25
Minneapolis,MN,Upper Midwest,11/26/2002,2002,11,26,28
Minneapolis,MN,Upper Midwest,11/27/2002,2002,11,27,29
Minneapolis,MN,Upper Midwest,11/28/2002,2002,11,28,45
Minneapolis,MN,Upper Midwest,11/29/2002,2002,11,29,47
Minneapolis,MN,Upper Midwest,11/30/2002,2002,11,30,25
Minneapolis,MN,Upper Midwest,12/1/2002,2002,12,1,38
Minneapolis,MN,Upper Midwest,12/2/2002,2002,12,2,26
Minneapolis,MN,Upper Midwest,12/3/2002,2002,12,3,23
Minneapolis,MN,Upper Midwest,12/4/2002,2002,12,4,22
Minneapolis,MN,Upper Midwest,12/5/2002,2002,12,5,23
Minneapolis,MN,Upper Midwest,12/6/2002,2002,12,6,39
Minneapolis,MN,Upper Midwest,12/7/2002,2002,12,7,34
Minneapolis,MN,Upper Midwest,12/8/2002,2002,12,8,24
Minneapolis,MN,Upper Midwest,12/9/2002,2002,12,9,41
Minneapolis,MN,Upper Midwest,12/10/2002,2002,12,10,45
Minneapolis,MN,Upper Midwest,12/11/2002,2002,12,11,37
Minneapolis,MN,Upper Midwest,12/12/2002,2002,12,12,41
Minneapolis,MN,Upper Midwest,12/13/2002,2002,12,13,42
Minneapolis,MN,Upper Midwest,12/14/2002,2002,12,14,48
Minneapolis,MN,Upper Midwest,12/15/2002,2002,12,15,39
Minneapolis,MN,Upper Midwest,12/16/2002,2002,12,16,30
Minneapolis,MN,Upper Midwest,12/17/2002,2002,12,17,39
Minneapolis,MN,Upper Midwest,12/18/2002,2002,12,18,46
Minneapolis,MN,Upper Midwest,12/19/2002,2002,12,19,37
Minneapolis,MN,Upper Midwest,12/20/2002,2002,12,20,30
Minneapolis,MN,Upper Midwest,12/21/2002,2002,12,21,28
Minneapolis,MN,Upper Midwest,12/22/2002,2002,12,22,26
Minneapolis,MN,Upper Midwest,12/23/2002,2002,12,23,26
Minneapolis,MN,Upper Midwest,12/24/2002,2002,12,24,20
Minneapolis,MN,Upper Midwest,12/25/2002,2002,12,25,23
Minneapolis,MN,Upper Midwest,12/26/2002,2002,12,26,34
Minneapolis,MN,Upper Midwest,12/27/2002,2002,12,27,35
Minneapolis,MN,Upper Midwest,12/28/2002,2002,12,28,39
Minneapolis,MN,Upper Midwest,12/29/2002,2002,12,29,42
Minneapolis,MN,Upper Midwest,12/30/2002,2002,12,30,39
Minneapolis,MN,Upper Midwest,12/31/2002,2002,12,31,26
Minneapolis,MN,Upper Midwest,1/1/2003,2003,1,1,25
Minneapolis,MN,Upper Midwest,1/2/2003,2003,1,2,31
Minneapolis,MN,Upper Midwest,1/3/2003,2003,1,3,30
Minneapolis,MN,Upper Midwest,1/4/2003,2003,1,4,34
Minneapolis,MN,Upper Midwest,1/5/2003,2003,1,5,32
Minneapolis,MN,Upper Midwest,1/6/2003,2003,1,6,29
Minneapolis,MN,Upper Midwest,1/7/2003,2003,1,7,52
Minneapolis,MN,Upper Midwest,1/8/2003,2003,1,8,54
Minneapolis,MN,Upper Midwest,1/9/2003,2003,1,9,36
Minneapolis,MN,Upper Midwest,1/10/2003,2003,1,10,17
Minneapolis,MN,Upper Midwest,1/11/2003,2003,1,11,15
Minneapolis,MN,Upper Midwest,1/12/2003,2003,1,12,33
Minneapolis,MN,Upper Midwest,1/13/2003,2003,1,13,8
Minneapolis,MN,Upper Midwest,1/14/2003,2003,1,14,11
Minneapolis,MN,Upper Midwest,1/15/2003,2003,1,15,16
Minneapolis,MN,Upper Midwest,1/16/2003,2003,1,16,23
Minneapolis,MN,Upper Midwest,1/17/2003,2003,1,17,20
Minneapolis,MN,Upper Midwest,1/18/2003,2003,1,18,22
Minneapolis,MN,Upper Midwest,1/19/2003,2003,1,19,25
Minneapolis,MN,Upper Midwest,1/20/2003,2003,1,20,13
Minneapolis,MN,Upper Midwest,1/21/2003,2003,1,21,11
Minneapolis,MN,Upper Midwest,1/22/2003,2003,1,22,5
Minneapolis,MN,Upper Midwest,1/23/2003,2003,1,23,6
Minneapolis,MN,Upper Midwest,1/24/2003,2003,1,24,15
Minneapolis,MN,Upper Midwest,1/25/2003,2003,1,25,14
Minneapolis,MN,Upper Midwest,1/26/2003,2003,1,26,6
Minneapolis,MN,Upper Midwest,1/27/2003,2003,1,27,28
Minneapolis,MN,Upper Midwest,1/28/2003,2003,1,28,26
Minneapolis,MN,Upper Midwest,1/29/2003,2003,1,29,14
Minneapolis,MN,Upper Midwest,1/30/2003,2003,1,30,31
Minneapolis,MN,Upper Midwest,1/31/2003,2003,1,31,32
Minneapolis,MN,Upper Midwest,2/1/2003,2003,2,1,36
Minneapolis,MN,Upper Midwest,2/2/2003,2003,2,2,35
Minneapolis,MN,Upper Midwest,2/3/2003,2003,2,3,32
Minneapolis,MN,Upper Midwest,2/4/2003,2003,2,4,12
Minneapolis,MN,Upper Midwest,2/5/2003,2003,2,5,19
Minneapolis,MN,Upper Midwest,2/6/2003,2003,2,6,9
Minneapolis,MN,Upper Midwest,2/7/2003,2003,2,7,21
Minneapolis,MN,Upper Midwest,2/8/2003,2003,2,8,25
Minneapolis,MN,Upper Midwest,2/9/2003,2003,2,9,23
Minneapolis,MN,Upper Midwest,2/10/2003,2003,2,10,13
Minneapolis,MN,Upper Midwest,2/11/2003,2003,2,11,18
Minneapolis,MN,Upper Midwest,2/12/2003,2003,2,12,10
Minneapolis,MN,Upper Midwest,2/13/2003,2003,2,13,25
Minneapolis,MN,Upper Midwest,2/14/2003,2003,2,14,26
Minneapolis,MN,Upper Midwest,2/15/2003,2003,2,15,16
Minneapolis,MN,Upper Midwest,2/16/2003,2003,2,16,25
Minneapolis,MN,Upper Midwest,2/17/2003,2003,2,17,32
Minneapolis,MN,Upper Midwest,2/18/2003,2003,2,18,31
Minneapolis,MN,Upper Midwest,2/19/2003,2003,2,19,38
Minneapolis,MN,Upper Midwest,2/20/2003,2003,2,20,46
Minneapolis,MN,Upper Midwest,2/21/2003,2003,2,21,40
Minneapolis,MN,Upper Midwest,2/22/2003,2003,2,22,24
Minneapolis,MN,Upper Midwest,2/23/2003,2003,2,23,12
Minneapolis,MN,Upper Midwest,2/24/2003,2003,2,24,6
Minneapolis,MN,Upper Midwest,2/25/2003,2003,2,25,18
Minneapolis,MN,Upper Midwest,2/26/2003,2003,2,26,29
Minneapolis,MN,Upper Midwest,2/27/2003,2003,2,27,37
Minneapolis,MN,Upper Midwest,2/28/2003,2003,2,28,37
Minneapolis,MN,Upper Midwest,3/1/2003,2003,3,1,42
Minneapolis,MN,Upper Midwest,3/2/2003,2003,3,2,15
Minneapolis,MN,Upper Midwest,3/3/2003,2003,3,3,28
Minneapolis,MN,Upper Midwest,3/4/2003,2003,3,4,12
Minneapolis,MN,Upper Midwest,3/5/2003,2003,3,5,14
Minneapolis,MN,Upper Midwest,3/6/2003,2003,3,6,26
Minneapolis,MN,Upper Midwest,3/7/2003,2003,3,7,26
Minneapolis,MN,Upper Midwest,3/8/2003,2003,3,8,17
Minneapolis,MN,Upper Midwest,3/9/2003,2003,3,9,9
Minneapolis,MN,Upper Midwest,3/10/2003,2003,3,10,17
Minneapolis,MN,Upper Midwest,3/11/2003,2003,3,11,39
Minneapolis,MN,Upper Midwest,3/12/2003,2003,3,12,29
Minneapolis,MN,Upper Midwest,3/13/2003,2003,3,13,33
Minneapolis,MN,Upper Midwest,3/14/2003,2003,3,14,59
Minneapolis,MN,Upper Midwest,3/15/2003,2003,3,15,68
Minneapolis,MN,Upper Midwest,3/16/2003,2003,3,16,64
Minneapolis,MN,Upper Midwest,3/17/2003,2003,3,17,60
Minneapolis,MN,Upper Midwest,3/18/2003,2003,3,18,51
Minneapolis,MN,Upper Midwest,3/19/2003,2003,3,19,48
Minneapolis,MN,Upper Midwest,3/20/2003,2003,3,20,37
Minneapolis,MN,Upper Midwest,3/21/2003,2003,3,21,41
Minneapolis,MN,Upper Midwest,3/22/2003,2003,3,22,57
Minneapolis,MN,Upper Midwest,3/23/2003,2003,3,23,72
Minneapolis,MN,Upper Midwest,3/24/2003,2003,3,24,61
Minneapolis,MN,Upper Midwest,3/25/2003,2003,3,25,53
Minneapolis,MN,Upper Midwest,3/26/2003,2003,3,26,53
Minneapolis,MN,Upper Midwest,3/27/2003,2003,3,27,41
Minneapolis,MN,Upper Midwest,3/28/2003,2003,3,28,36
Minneapolis,MN,Upper Midwest,3/29/2003,2003,3,29,45
Minneapolis,MN,Upper Midwest,3/30/2003,2003,3,30,45
Minneapolis,MN,Upper Midwest,3/31/2003,2003,3,31,56
Minneapolis,MN,Upper Midwest,4/1/2003,2003,4,1,63
Minneapolis,MN,Upper Midwest,4/2/2003,2003,4,2,52
Minneapolis,MN,Upper Midwest,4/3/2003,2003,4,3,38
Minneapolis,MN,Upper Midwest,4/4/2003,2003,4,4,29
Minneapolis,MN,Upper Midwest,4/5/2003,2003,4,5,36
Minneapolis,MN,Upper Midwest,4/6/2003,2003,4,6,41
Minneapolis,MN,Upper Midwest,4/7/2003,2003,4,7,42
Minneapolis,MN,Upper Midwest,4/8/2003,2003,4,8,49
Minneapolis,MN,Upper Midwest,4/9/2003,2003,4,9,56
Minneapolis,MN,Upper Midwest,4/10/2003,2003,4,10,69
Minneapolis,MN,Upper Midwest,4/11/2003,2003,4,11,69
Minneapolis,MN,Upper Midwest,4/12/2003,2003,4,12,64
Minneapolis,MN,Upper Midwest,4/13/2003,2003,4,13,76
Minneapolis,MN,Upper Midwest,4/14/2003,2003,4,14,89
Minneapolis,MN,Upper Midwest,4/15/2003,2003,4,15,73
Minneapolis,MN,Upper Midwest,4/16/2003,2003,4,16,50
Minneapolis,MN,Upper Midwest,4/17/2003,2003,4,17,40
Minneapolis,MN,Upper Midwest,4/18/2003,2003,4,18,45
Minneapolis,MN,Upper Midwest,4/19/2003,2003,4,19,53
Minneapolis,MN,Upper Midwest,4/20/2003,2003,4,20,48
Minneapolis,MN,Upper Midwest,4/21/2003,2003,4,21,62
Minneapolis,MN,Upper Midwest,4/22/2003,2003,4,22,62
Minneapolis,MN,Upper Midwest,4/23/2003,2003,4,23,70
Minneapolis,MN,Upper Midwest,4/24/2003,2003,4,24,67
Minneapolis,MN,Upper Midwest,4/25/2003,2003,4,25,66
Minneapolis,MN,Upper Midwest,4/26/2003,2003,4,26,73
Minneapolis,MN,Upper Midwest,4/27/2003,2003,4,27,74
Minneapolis,MN,Upper Midwest,4/28/2003,2003,4,28,61
Minneapolis,MN,Upper Midwest,4/29/2003,2003,4,29,57
Minneapolis,MN,Upper Midwest,4/30/2003,2003,4,30,60
Minneapolis,MN,Upper Midwest,5/1/2003,2003,5,1,71
Minneapolis,MN,Upper Midwest,5/2/2003,2003,5,2,65
Minneapolis,MN,Upper Midwest,5/3/2003,2003,5,3,68
Minneapolis,MN,Upper Midwest,5/4/2003,2003,5,4,57
Minneapolis,MN,Upper Midwest,5/5/2003,2003,5,5,51
Minneapolis,MN,Upper Midwest,5/6/2003,2003,5,6,63
Minneapolis,MN,Upper Midwest,5/7/2003,2003,5,7,65
Minneapolis,MN,Upper Midwest,5/8/2003,2003,5,8,63
Minneapolis,MN,Upper Midwest,5/9/2003,2003,5,9,64
Minneapolis,MN,Upper Midwest,5/10/2003,2003,5,10,57
Minneapolis,MN,Upper Midwest,5/11/2003,2003,5,11,60
Minneapolis,MN,Upper Midwest,5/12/2003,2003,5,12,67
Minneapolis,MN,Upper Midwest,5/13/2003,2003,5,13,70
Minneapolis,MN,Upper Midwest,5/14/2003,2003,5,14,62
Minneapolis,MN,Upper Midwest,5/15/2003,2003,5,15,72
Minneapolis,MN,Upper Midwest,5/16/2003,2003,5,16,72
Minneapolis,MN,Upper Midwest,5/17/2003,2003,5,17,74
Minneapolis,MN,Upper Midwest,5/18/2003,2003,5,18,76
Minneapolis,MN,Upper Midwest,5/19/2003,2003,5,19,66
Minneapolis,MN,Upper Midwest,5/20/2003,2003,5,20,60
Minneapolis,MN,Upper Midwest,5/21/2003,2003,5,21,63
Minneapolis,MN,Upper Midwest,5/22/2003,2003,5,22,52
Minneapolis,MN,Upper Midwest,5/23/2003,2003,5,23,65
Minneapolis,MN,Upper Midwest,5/24/2003,2003,5,24,70
Minneapolis,MN,Upper Midwest,5/25/2003,2003,5,25,76
Minneapolis,MN,Upper Midwest,5/26/2003,2003,5,26,76
Minneapolis,MN,Upper Midwest,5/27/2003,2003,5,27,82
Minneapolis,MN,Upper Midwest,5/28/2003,2003,5,28,77
Minneapolis,MN,Upper Midwest,5/29/2003,2003,5,29,80
Minneapolis,MN,Upper Midwest,5/30/2003,2003,5,30,77
Minneapolis,MN,Upper Midwest,5/31/2003,2003,5,31,64
Minneapolis,MN,Upper Midwest,6/1/2003,2003,6,1,72
Minneapolis,MN,Upper Midwest,6/2/2003,2003,6,2,70
Minneapolis,MN,Upper Midwest,6/3/2003,2003,6,3,73
Minneapolis,MN,Upper Midwest,6/4/2003,2003,6,4,72
Minneapolis,MN,Upper Midwest,6/5/2003,2003,6,5,77
Minneapolis,MN,Upper Midwest,6/6/2003,2003,6,6,64
Minneapolis,MN,Upper Midwest,6/7/2003,2003,6,7,66
Minneapolis,MN,Upper Midwest,6/8/2003,2003,6,8,72
Minneapolis,MN,Upper Midwest,6/9/2003,2003,6,9,74
Minneapolis,MN,Upper Midwest,6/10/2003,2003,6,10,72
Minneapolis,MN,Upper Midwest,6/11/2003,2003,6,11,68
Minneapolis,MN,Upper Midwest,6/12/2003,2003,6,12,73
Minneapolis,MN,Upper Midwest,6/13/2003,2003,6,13,82
Minneapolis,MN,Upper Midwest,6/14/2003,2003,6,14,82
Minneapolis,MN,Upper Midwest,6/15/2003,2003,6,15,84
Minneapolis,MN,Upper Midwest,6/16/2003,2003,6,16,89
Minneapolis,MN,Upper Midwest,6/17/2003,2003,6,17,87
Minneapolis,MN,Upper Midwest,6/18/2003,2003,6,18,84
Minneapolis,MN,Upper Midwest,6/19/2003,2003,6,19,79
Minneapolis,MN,Upper Midwest,6/20/2003,2003,6,20,83
Minneapolis,MN,Upper Midwest,6/21/2003,2003,6,21,88
Minneapolis,MN,Upper Midwest,6/22/2003,2003,6,22,83
Minneapolis,MN,Upper Midwest,6/23/2003,2003,6,23,88
Minneapolis,MN,Upper Midwest,6/24/2003,2003,6,24,88
Minneapolis,MN,Upper Midwest,6/25/2003,2003,6,25,79
Minneapolis,MN,Upper Midwest,6/26/2003,2003,6,26,70
Minneapolis,MN,Upper Midwest,6/27/2003,2003,6,27,75
Minneapolis,MN,Upper Midwest,6/28/2003,2003,6,28,75
Minneapolis,MN,Upper Midwest,6/29/2003,2003,6,29,81
Minneapolis,MN,Upper Midwest,6/30/2003,2003,6,30,83
Minneapolis,MN,Upper Midwest,7/1/2003,2003,7,1,86
Minneapolis,MN,Upper Midwest,7/2/2003,2003,7,2,90
Minneapolis,MN,Upper Midwest,7/3/2003,2003,7,3,90
Minneapolis,MN,Upper Midwest,7/4/2003,2003,7,4,85
Minneapolis,MN,Upper Midwest,7/5/2003,2003,7,5,86
Minneapolis,MN,Upper Midwest,7/6/2003,2003,7,6,84
Minneapolis,MN,Upper Midwest,7/7/2003,2003,7,7,80
Minneapolis,MN,Upper Midwest,7/8/2003,2003,7,8,77
Minneapolis,MN,Upper Midwest,7/9/2003,2003,7,9,71
Minneapolis,MN,Upper Midwest,7/10/2003,2003,7,10,71
Minneapolis,MN,Upper Midwest,7/11/2003,2003,7,11,77
Minneapolis,MN,Upper Midwest,7/12/2003,2003,7,12,81
Minneapolis,MN,Upper Midwest,7/13/2003,2003,7,13,84
Minneapolis,MN,Upper Midwest,7/14/2003,2003,7,14,79
Minneapolis,MN,Upper Midwest,7/15/2003,2003,7,15,79
Minneapolis,MN,Upper Midwest,7/16/2003,2003,7,16,85
Minneapolis,MN,Upper Midwest,7/17/2003,2003,7,17,80
Minneapolis,MN,Upper Midwest,7/18/2003,2003,7,18,80
Minneapolis,MN,Upper Midwest,7/19/2003,2003,7,19,85
Minneapolis,MN,Upper Midwest,7/20/2003,2003,7,20,85
Minneapolis,MN,Upper Midwest,7/21/2003,2003,7,21,77
Minneapolis,MN,Upper Midwest,7/22/2003,2003,7,22,76
Minneapolis,MN,Upper Midwest,7/23/2003,2003,7,23,79
Minneapolis,MN,Upper Midwest,7/24/2003,2003,7,24,82
Minneapolis,MN,Upper Midwest,7/25/2003,2003,7,25,87
Minneapolis,MN,Upper Midwest,7/26/2003,2003,7,26,92
Minneapolis,MN,Upper Midwest,7/27/2003,2003,7,27,86
Minneapolis,MN,Upper Midwest,7/28/2003,2003,7,28,87
Minneapolis,MN,Upper Midwest,7/29/2003,2003,7,29,88
Minneapolis,MN,Upper Midwest,7/30/2003,2003,7,30,90
Minneapolis,MN,Upper Midwest,7/31/2003,2003,7,31,80
Minneapolis,MN,Upper Midwest,8/1/2003,2003,8,1,82
Minneapolis,MN,Upper Midwest,8/2/2003,2003,8,2,81
Minneapolis,MN,Upper Midwest,8/3/2003,2003,8,3,77
Minneapolis,MN,Upper Midwest,8/4/2003,2003,8,4,79
Minneapolis,MN,Upper Midwest,8/5/2003,2003,8,5,75
Minneapolis,MN,Upper Midwest,8/6/2003,2003,8,6,86
Minneapolis,MN,Upper Midwest,8/7/2003,2003,8,7,85
Minneapolis,MN,Upper Midwest,8/8/2003,2003,8,8,84
Minneapolis,MN,Upper Midwest,8/9/2003,2003,8,9,85
Minneapolis,MN,Upper Midwest,8/10/2003,2003,8,10,87
Minneapolis,MN,Upper Midwest,8/11/2003,2003,8,11,84
Minneapolis,MN,Upper Midwest,8/12/2003,2003,8,12,84
Minneapolis,MN,Upper Midwest,8/13/2003,2003,8,13,86
Minneapolis,MN,Upper Midwest,8/14/2003,2003,8,14,87
Minneapolis,MN,Upper Midwest,8/15/2003,2003,8,15,94
Minneapolis,MN,Upper Midwest,8/16/2003,2003,8,16,95
Minneapolis,MN,Upper Midwest,8/17/2003,2003,8,17,92
