city,state,region,date,year,month,day,temp
Grand Lake,CO,Southwest,3/30/2001,2001,3,30,41
Grand Lake,CO,Southwest,3/31/2001,2001,3,31,46
Grand Lake,CO,Southwest,4/1/2001,2001,4,1,53
Grand Lake,CO,Southwest,4/2/2001,2001,4,2,55
Grand Lake,CO,Southwest,4/3/2001,2001,4,3,60
Grand Lake,CO,Southwest,4/4/2001,2001,4,4,58
Grand Lake,CO,Southwest,4/5/2001,2001,4,5,55
Grand Lake,CO,Southwest,4/6/2001,2001,4,6,53
Grand Lake,CO,Southwest,4/7/2001,2001,4,7,48
Grand Lake,CO,Southwest,4/8/2001,2001,4,8,47
Grand Lake,CO,Southwest,4/9/2001,2001,4,9,52
Grand Lake,CO,Southwest,4/10/2001,2001,4,10,52
Grand Lake,CO,Southwest,4/11/2001,2001,4,11,40
Grand Lake,CO,Southwest,4/12/2001,2001,4,12,39
Grand Lake,CO,Southwest,4/13/2001,2001,4,13,44
Grand Lake,CO,Southwest,4/14/2001,2001,4,14,44
Grand Lake,CO,Southwest,4/15/2001,2001,4,15,53
Grand Lake,CO,Southwest,4/16/2001,2001,4,16,58
Grand Lake,CO,Southwest,4/17/2001,2001,4,17,66
Grand Lake,CO,Southwest,4/18/2001,2001,4,18,67
Grand Lake,CO,Southwest,4/19/2001,2001,4,19,67
Grand Lake,CO,Southwest,4/20/2001,2001,4,20,60
Grand Lake,CO,Southwest,4/21/2001,2001,4,21,50
Grand Lake,CO,Southwest,4/22/2001,2001,4,22,46
Grand Lake,CO,Southwest,4/23/2001,2001,4,23,44
Grand Lake,CO,Southwest,4/24/2001,2001,4,24,57
Grand Lake,CO,Southwest,4/25/2001,2001,4,25,59
Grand Lake,CO,Southwest,4/26/2001,2001,4,26,65
Grand Lake,CO,Southwest,4/27/2001,2001,4,27,70
Grand Lake,CO,Southwest,4/28/2001,2001,4,28,68
Grand Lake,CO,Southwest,4/29/2001,2001,4,29,63
Grand Lake,CO,Southwest,4/30/2001,2001,4,30,61
Grand Lake,CO,Southwest,5/1/2001,2001,5,1,70
Grand Lake,CO,Southwest,5/2/2001,2001,5,2,68
Grand Lake,CO,Southwest,5/3/2001,2001,5,3,39
Grand Lake,CO,Southwest,5/4/2001,2001,5,4,46
Grand Lake,CO,Southwest,5/5/2001,2001,5,5,45
Grand Lake,CO,Southwest,5/6/2001,2001,5,6,52
Grand Lake,CO,Southwest,5/7/2001,2001,5,7,58
Grand Lake,CO,Southwest,5/8/2001,2001,5,8,68
Grand Lake,CO,Southwest,5/9/2001,2001,5,9,67
Grand Lake,CO,Southwest,5/10/2001,2001,5,10,67
Grand Lake,CO,Southwest,5/11/2001,2001,5,11,69
Grand Lake,CO,Southwest,5/12/2001,2001,5,12,74
Grand Lake,CO,Southwest,5/13/2001,2001,5,13,75
Grand Lake,CO,Southwest,5/14/2001,2001,5,14,74
Grand Lake,CO,Southwest,5/15/2001,2001,5,15,67
Grand Lake,CO,Southwest,5/16/2001,2001,5,16,70
Grand Lake,CO,Southwest,5/17/2001,2001,5,17,66
Grand Lake,CO,Southwest,5/18/2001,2001,5,18,66
Grand Lake,CO,Southwest,5/19/2001,2001,5,19,65
Grand Lake,CO,Southwest,5/20/2001,2001,5,20,56
Grand Lake,CO,Southwest,5/21/2001,2001,5,21,55
Grand Lake,CO,Southwest,5/22/2001,2001,5,22,59
Grand Lake,CO,Southwest,5/23/2001,2001,5,23,66
Grand Lake,CO,Southwest,5/24/2001,2001,5,24,67
Grand Lake,CO,Southwest,5/25/2001,2001,5,25,68
Grand Lake,CO,Southwest,5/26/2001,2001,5,26,71
Grand Lake,CO,Southwest,5/27/2001,2001,5,27,72
Grand Lake,CO,Southwest,5/28/2001,2001,5,28,72
Grand Lake,CO,Southwest,5/29/2001,2001,5,29,69
Grand Lake,CO,Southwest,5/30/2001,2001,5,30,66
Grand Lake,CO,Southwest,5/31/2001,2001,5,31,67
Grand Lake,CO,Southwest,6/1/2001,2001,6,1,73
Grand Lake,CO,Southwest,6/2/2001,2001,6,2,77
Grand Lake,CO,Southwest,6/3/2001,2001,6,3,73
Grand Lake,CO,Southwest,6/4/2001,2001,6,4,71
Grand Lake,CO,Southwest,6/5/2001,2001,6,5,73
Grand Lake,CO,Southwest,6/6/2001,2001,6,6,76
Grand Lake,CO,Southwest,6/7/2001,2001,6,7,77
Grand Lake,CO,Southwest,6/8/2001,2001,6,8,77
Grand Lake,CO,Southwest,6/9/2001,2001,6,9,79
Grand Lake,CO,Southwest,6/10/2001,2001,6,10,77
Grand Lake,CO,Southwest,6/11/2001,2001,6,11,80
Grand Lake,CO,Southwest,6/12/2001,2001,6,12,78
,,,,,,,
Grand Lake,CO,Southwest,6/14/2001,2001,6,14,42
Grand Lake,CO,Southwest,6/15/2001,2001,6,15,68
Grand Lake,CO,Southwest,6/16/2001,2001,6,16,70
Grand Lake,CO,Southwest,6/17/2001,2001,6,17,78
Grand Lake,CO,Southwest,6/18/2001,2001,6,18,79
Grand Lake,CO,Southwest,6/19/2001,2001,6,19,79
Grand Lake,CO,Southwest,6/20/2001,2001,6,20,77
Grand Lake,CO,Southwest,6/21/2001,2001,6,21,79
Grand Lake,CO,Southwest,6/22/2001,2001,6,22,77
Grand Lake,CO,Southwest,6/23/2001,2001,6,23,79
Grand Lake,CO,Southwest,6/24/2001,2001,6,24,80
Grand Lake,CO,Southwest,6/25/2001,2001,6,25,80
Grand Lake,CO,Southwest,6/26/2001,2001,6,26,75
Grand Lake,CO,Southwest,6/27/2001,2001,6,27,73
Grand Lake,CO,Southwest,6/28/2001,2001,6,28,80
Grand Lake,CO,Southwest,6/29/2001,2001,6,29,85
Grand Lake,CO,Southwest,6/30/2001,2001,6,30,84
Grand Lake,CO,Southwest,7/1/2001,2001,7,1,85
Grand Lake,CO,Southwest,7/2/2001,2001,7,2,86
Grand Lake,CO,Southwest,7/3/2001,2001,7,3,85
Grand Lake,CO,Southwest,7/4/2001,2001,7,4,85
Grand Lake,CO,Southwest,7/5/2001,2001,7,5,83
Grand Lake,CO,Southwest,7/6/2001,2001,7,6,85
Grand Lake,CO,Southwest,7/7/2001,2001,7,7,86
Grand Lake,CO,Southwest,7/8/2001,2001,7,8,86
Grand Lake,CO,Southwest,7/9/2001,2001,7,9,79
Grand Lake,CO,Southwest,7/10/2001,2001,7,10,83
Grand Lake,CO,Southwest,7/11/2001,2001,7,11,75
Grand Lake,CO,Southwest,7/12/2001,2001,7,12,79
Grand Lake,CO,Southwest,7/13/2001,2001,7,13,77
Grand Lake,CO,Southwest,7/14/2001,2001,7,14,56
Grand Lake,CO,Southwest,7/15/2001,2001,7,15,76
Grand Lake,CO,Southwest,7/16/2001,2001,7,16,76
Grand Lake,CO,Southwest,7/17/2001,2001,7,17,76
Grand Lake,CO,Southwest,7/18/2001,2001,7,18,80
Grand Lake,CO,Southwest,7/19/2001,2001,7,19,84
Grand Lake,CO,Southwest,7/20/2001,2001,7,20,82
Grand Lake,CO,Southwest,7/21/2001,2001,7,21,81
Grand Lake,CO,Southwest,7/22/2001,2001,7,22,82
Grand Lake,CO,Southwest,7/23/2001,2001,7,23,83
Grand Lake,CO,Southwest,7/24/2001,2001,7,24,79
Grand Lake,CO,Southwest,7/25/2001,2001,7,25,80
Grand Lake,CO,Southwest,7/26/2001,2001,7,26,80
Grand Lake,CO,Southwest,7/27/2001,2001,7,27,80
Grand Lake,CO,Southwest,7/28/2001,2001,7,28,80
Grand Lake,CO,Southwest,7/29/2001,2001,7,29,82
Grand Lake,CO,Southwest,7/30/2001,2001,7,30,87
Grand Lake,CO,Southwest,7/31/2001,2001,7,31,79
Grand Lake,CO,Southwest,8/1/2001,2001,8,1,72
Grand Lake,CO,Southwest,8/2/2001,2001,8,2,74
Grand Lake,CO,Southwest,8/3/2001,2001,8,3,84
Grand Lake,CO,Southwest,8/4/2001,2001,8,4,81
Grand Lake,CO,Southwest,8/5/2001,2001,8,5,82
Grand Lake,CO,Southwest,8/6/2001,2001,8,6,77
Grand Lake,CO,Southwest,8/7/2001,2001,8,7,79
Grand Lake,CO,Southwest,8/8/2001,2001,8,8,75
Grand Lake,CO,Southwest,8/9/2001,2001,8,9,68
Grand Lake,CO,Southwest,8/10/2001,2001,8,10,70
Grand Lake,CO,Southwest,8/11/2001,2001,8,11,72
Grand Lake,CO,Southwest,8/12/2001,2001,8,12,78
Grand Lake,CO,Southwest,8/13/2001,2001,8,13,79
Grand Lake,CO,Southwest,8/14/2001,2001,8,14,74
Grand Lake,CO,Southwest,8/15/2001,2001,8,15,63
Grand Lake,CO,Southwest,8/16/2001,2001,8,16,63
Grand Lake,CO,Southwest,8/17/2001,2001,8,17,73
Grand Lake,CO,Southwest,8/18/2001,2001,8,18,80
Grand Lake,CO,Southwest,8/19/2001,2001,8,19,79
Grand Lake,CO,Southwest,8/20/2001,2001,8,20,79
Grand Lake,CO,Southwest,8/21/2001,2001,8,21,67
Grand Lake,CO,Southwest,8/22/2001,2001,8,22,70
Grand Lake,CO,Southwest,8/23/2001,2001,8,23,71
Grand Lake,CO,Southwest,8/24/2001,2001,8,24,76
Grand Lake,CO,Southwest,8/25/2001,2001,8,25,76
Grand Lake,CO,Southwest,8/26/2001,2001,8,26,83
Grand Lake,CO,Southwest,8/27/2001,2001,8,27,83
Grand Lake,CO,Southwest,8/28/2001,2001,8,28,84
Grand Lake,CO,Southwest,8/29/2001,2001,8,29,76
Grand Lake,CO,Southwest,8/30/2001,2001,8,30,75
Grand Lake,CO,Southwest,8/31/2001,2001,8,31,67
Grand Lake,CO,Southwest,9/1/2001,2001,9,1,71
Grand Lake,CO,Southwest,9/2/2001,2001,9,2,71
Grand Lake,CO,Southwest,9/3/2001,2001,9,3,77
Grand Lake,CO,Southwest,9/4/2001,2001,9,4,84
Grand Lake,CO,Southwest,9/5/2001,2001,9,5,81
Grand Lake,CO,Southwest,9/6/2001,2001,9,6,73
Grand Lake,CO,Southwest,9/7/2001,2001,9,7,64
Grand Lake,CO,Southwest,9/8/2001,2001,9,8,51
Grand Lake,CO,Southwest,9/9/2001,2001,9,9,62
Grand Lake,CO,Southwest,9/10/2001,2001,9,10,74
Grand Lake,CO,Southwest,9/11/2001,2001,9,11,76
Grand Lake,CO,Southwest,9/12/2001,2001,9,12,77
Grand Lake,CO,Southwest,9/13/2001,2001,9,13,77
Grand Lake,CO,Southwest,9/14/2001,2001,9,14,65
Grand Lake,CO,Southwest,9/15/2001,2001,9,15,67
Grand Lake,CO,Southwest,9/16/2001,2001,9,16,66
Grand Lake,CO,Southwest,9/17/2001,2001,9,17,55
Grand Lake,CO,Southwest,9/18/2001,2001,9,18,55
Grand Lake,CO,Southwest,9/19/2001,2001,9,19,69
Grand Lake,CO,Southwest,9/20/2001,2001,9,20,71
Grand Lake,CO,Southwest,9/21/2001,2001,9,21,72
Grand Lake,CO,Southwest,9/22/2001,2001,9,22,74
Grand Lake,CO,Southwest,9/23/2001,2001,9,23,75
Grand Lake,CO,Southwest,9/24/2001,2001,9,24,78
Grand Lake,CO,Southwest,9/25/2001,2001,9,25,79
Grand Lake,CO,Southwest,9/26/2001,2001,9,26,79
Grand Lake,CO,Southwest,9/27/2001,2001,9,27,81
Grand Lake,CO,Southwest,9/28/2001,2001,9,28,80
Grand Lake,CO,Southwest,9/29/2001,2001,9,29,79
Grand Lake,CO,Southwest,9/30/2001,2001,9,30,72
Grand Lake,CO,Southwest,10/1/2001,2001,10,1,72
Grand Lake,CO,Southwest,10/2/2001,2001,10,2,72
Grand Lake,CO,Southwest,10/3/2001,2001,10,3,71
Grand Lake,CO,Southwest,10/4/2001,2001,10,4,70
,,,,,,,
Grand Lake,CO,Southwest,10/6/2001,2001,10,6,67
Grand Lake,CO,Southwest,10/7/2001,2001,10,7,63
Grand Lake,CO,Southwest,10/8/2001,2001,10,8,63
Grand Lake,CO,Southwest,10/9/2001,2001,10,9,60
Grand Lake,CO,Southwest,10/10/2001,2001,10,10,44
Grand Lake,CO,Southwest,10/11/2001,2001,10,11,50
Grand Lake,CO,Southwest,10/12/2001,2001,10,12,44
Grand Lake,CO,Southwest,10/13/2001,2001,10,13,42
Grand Lake,CO,Southwest,10/14/2001,2001,10,14,43
Grand Lake,CO,Southwest,10/15/2001,2001,10,15,52
Grand Lake,CO,Southwest,10/16/2001,2001,10,16,60
Grand Lake,CO,Southwest,10/17/2001,2001,10,17,63
Grand Lake,CO,Southwest,10/18/2001,2001,10,18,63
Grand Lake,CO,Southwest,10/19/2001,2001,10,19,60
Grand Lake,CO,Southwest,10/20/2001,2001,10,20,63
Grand Lake,CO,Southwest,10/21/2001,2001,10,21,58
Grand Lake,CO,Southwest,10/22/2001,2001,10,22,53
Grand Lake,CO,Southwest,10/23/2001,2001,10,23,51
Grand Lake,CO,Southwest,10/24/2001,2001,10,24,48
Grand Lake,CO,Southwest,10/25/2001,2001,10,25,49
Grand Lake,CO,Southwest,10/26/2001,2001,10,26,58
Grand Lake,CO,Southwest,10/27/2001,2001,10,27,63
Grand Lake,CO,Southwest,10/28/2001,2001,10,28,64
Grand Lake,CO,Southwest,10/29/2001,2001,10,29,61
Grand Lake,CO,Southwest,10/30/2001,2001,10,30,60
Grand Lake,CO,Southwest,10/31/2001,2001,10,31,55
Grand Lake,CO,Southwest,11/1/2001,2001,11,1,50
Grand Lake,CO,Southwest,11/2/2001,2001,11,2,56
Grand Lake,CO,Southwest,11/3/2001,2001,11,3,62
Grand Lake,CO,Southwest,11/4/2001,2001,11,4,64
Grand Lake,CO,Southwest,11/5/2001,2001,11,5,62
Grand Lake,CO,Southwest,11/6/2001,2001,11,6,59
Grand Lake,CO,Southwest,11/7/2001,2001,11,7,54
Grand Lake,CO,Southwest,11/8/2001,2001,11,8,52
Grand Lake,CO,Southwest,11/9/2001,2001,11,9,54
Grand Lake,CO,Southwest,11/10/2001,2001,11,10,55
Grand Lake,CO,Southwest,11/11/2001,2001,11,11,51
Grand Lake,CO,Southwest,11/12/2001,2001,11,12,54
Grand Lake,CO,Southwest,11/13/2001,2001,11,13,50
Grand Lake,CO,Southwest,11/14/2001,2001,11,14,57
Grand Lake,CO,Southwest,11/15/2001,2001,11,15,61
Grand Lake,CO,Southwest,11/16/2001,2001,11,16,59
Grand Lake,CO,Southwest,11/17/2001,2001,11,17,59
Grand Lake,CO,Southwest,11/18/2001,2001,11,18,49
Grand Lake,CO,Southwest,11/19/2001,2001,11,19,45
Grand Lake,CO,Southwest,11/20/2001,2001,11,20,49
Grand Lake,CO,Southwest,11/21/2001,2001,11,21,47
Grand Lake,CO,Southwest,11/22/2001,2001,11,22,44
Grand Lake,CO,Southwest,11/23/2001,2001,11,23,37
Grand Lake,CO,Southwest,11/24/2001,2001,11,24,30
Grand Lake,CO,Southwest,11/25/2001,2001,11,25,36
Grand Lake,CO,Southwest,11/26/2001,2001,11,26,30
Grand Lake,CO,Southwest,11/27/2001,2001,11,27,20
Grand Lake,CO,Southwest,11/28/2001,2001,11,28,21
Grand Lake,CO,Southwest,11/29/2001,2001,11,29,25
Grand Lake,CO,Southwest,11/30/2001,2001,11,30,28
Grand Lake,CO,Southwest,12/1/2001,2001,12,1,33
Grand Lake,CO,Southwest,12/2/2001,2001,12,2,37
Grand Lake,CO,Southwest,12/3/2001,2001,12,3,35
Grand Lake,CO,Southwest,12/4/2001,2001,12,4,44
Grand Lake,CO,Southwest,12/5/2001,2001,12,5,36
Grand Lake,CO,Southwest,12/6/2001,2001,12,6,33
Grand Lake,CO,Southwest,12/7/2001,2001,12,7,29
Grand Lake,CO,Southwest,12/8/2001,2001,12,8,30
Grand Lake,CO,Southwest,12/9/2001,2001,12,9,37
Grand Lake,CO,Southwest,12/10/2001,2001,12,10,37
Grand Lake,CO,Southwest,12/11/2001,2001,12,11,30
Grand Lake,CO,Southwest,12/12/2001,2001,12,12,25
Grand Lake,CO,Southwest,12/13/2001,2001,12,13,18
Grand Lake,CO,Southwest,12/14/2001,2001,12,14,41
Grand Lake,CO,Southwest,12/15/2001,2001,12,15,36
Grand Lake,CO,Southwest,12/16/2001,2001,12,16,26
Grand Lake,CO,Southwest,12/17/2001,2001,12,17,39
Grand Lake,CO,Southwest,12/18/2001,2001,12,18,32
Grand Lake,CO,Southwest,12/19/2001,2001,12,19,30
Grand Lake,CO,Southwest,12/20/2001,2001,12,20,40
Grand Lake,CO,Southwest,12/21/2001,2001,12,21,37
Grand Lake,CO,Southwest,12/22/2001,2001,12,22,26
Grand Lake,CO,Southwest,12/23/2001,2001,12,23,33
Grand Lake,CO,Southwest,12/24/2001,2001,12,24,34
Grand Lake,CO,Southwest,12/25/2001,2001,12,25,23
Grand Lake,CO,Southwest,12/26/2001,2001,12,26,33
Grand Lake,CO,Southwest,12/27/2001,2001,12,27,29
Grand Lake,CO,Southwest,12/28/2001,2001,12,28,32
Grand Lake,CO,Southwest,12/29/2001,2001,12,29,34
Grand Lake,CO,Southwest,12/30/2001,2001,12,30,31
Grand Lake,CO,Southwest,12/31/2001,2001,12,31,31
Grand Lake,CO,Southwest,1/1/2002,2002,1,1,28
Grand Lake,CO,Southwest,1/2/2002,2002,1,2,27
Grand Lake,CO,Southwest,1/3/2002,2002,1,3,38
Grand Lake,CO,Southwest,1/4/2002,2002,1,4,32
Grand Lake,CO,Southwest,1/5/2002,2002,1,5,22
Grand Lake,CO,Southwest,1/6/2002,2002,1,6,24
Grand Lake,CO,Southwest,1/7/2002,2002,1,7,34
Grand Lake,CO,Southwest,1/8/2002,2002,1,8,38
Grand Lake,CO,Southwest,1/9/2002,2002,1,9,39
Grand Lake,CO,Southwest,1/10/2002,2002,1,10,35
Grand Lake,CO,Southwest,1/11/2002,2002,1,11,33
Grand Lake,CO,Southwest,1/12/2002,2002,1,12,35
Grand Lake,CO,Southwest,1/13/2002,2002,1,13,32
Grand Lake,CO,Southwest,1/14/2002,2002,1,14,34
Grand Lake,CO,Southwest,1/15/2002,2002,1,15,32
Grand Lake,CO,Southwest,1/16/2002,2002,1,16,30
Grand Lake,CO,Southwest,1/17/2002,2002,1,17,24
Grand Lake,CO,Southwest,1/18/2002,2002,1,18,19
Grand Lake,CO,Southwest,1/19/2002,2002,1,19,29
Grand Lake,CO,Southwest,1/20/2002,2002,1,20,24
Grand Lake,CO,Southwest,1/21/2002,2002,1,21,38
Grand Lake,CO,Southwest,1/22/2002,2002,1,22,36
Grand Lake,CO,Southwest,1/23/2002,2002,1,23,26
Grand Lake,CO,Southwest,1/24/2002,2002,1,24,22
Grand Lake,CO,Southwest,1/25/2002,2002,1,25,38
Grand Lake,CO,Southwest,1/26/2002,2002,1,26,45
Grand Lake,CO,Southwest,1/27/2002,2002,1,27,46
Grand Lake,CO,Southwest,1/28/2002,2002,1,28,46
Grand Lake,CO,Southwest,1/29/2002,2002,1,29,33
Grand Lake,CO,Southwest,1/30/2002,2002,1,30,25
Grand Lake,CO,Southwest,1/31/2002,2002,1,31,18
Grand Lake,CO,Southwest,2/1/2002,2002,2,1,31
Grand Lake,CO,Southwest,2/2/2002,2002,2,2,36
Grand Lake,CO,Southwest,2/3/2002,2002,2,3,34
Grand Lake,CO,Southwest,2/4/2002,2002,2,4,35
Grand Lake,CO,Southwest,2/5/2002,2002,2,5,30
Grand Lake,CO,Southwest,2/6/2002,2002,2,6,37
Grand Lake,CO,Southwest,2/7/2002,2002,2,7,40
,,,,,,,
Grand Lake,CO,Southwest,2/9/2002,2002,2,9,20
Grand Lake,CO,Southwest,2/10/2002,2002,2,10,30
Grand Lake,CO,Southwest,2/11/2002,2002,2,11,45
Grand Lake,CO,Southwest,2/12/2002,2002,2,12,44
Grand Lake,CO,Southwest,2/13/2002,2002,2,13,40
Grand Lake,CO,Southwest,2/14/2002,2002,2,14,39
Grand Lake,CO,Southwest,2/15/2002,2002,2,15,35
Grand Lake,CO,Southwest,2/16/2002,2002,2,16,42
Grand Lake,CO,Southwest,2/17/2002,2002,2,17,46
Grand Lake,CO,Southwest,2/18/2002,2002,2,18,39
Grand Lake,CO,Southwest,2/19/2002,2002,2,19,34
Grand Lake,CO,Southwest,2/20/2002,2002,2,20,35
Grand Lake,CO,Southwest,2/21/2002,2002,2,21,33
Grand Lake,CO,Southwest,2/22/2002,2002,2,22,44
Grand Lake,CO,Southwest,2/23/2002,2002,2,23,45
Grand Lake,CO,Southwest,2/24/2002,2002,2,24,45
Grand Lake,CO,Southwest,2/25/2002,2002,2,25,36
Grand Lake,CO,Southwest,2/26/2002,2002,2,26,29
Grand Lake,CO,Southwest,2/27/2002,2002,2,27,22
Grand Lake,CO,Southwest,2/28/2002,2002,2,28,26
Grand Lake,CO,Southwest,3/1/2002,2002,3,1,26
Grand Lake,CO,Southwest,3/2/2002,2002,3,2,10
Grand Lake,CO,Southwest,3/3/2002,2002,3,3,16
Grand Lake,CO,Southwest,3/4/2002,2002,3,4,35
Grand Lake,CO,Southwest,3/5/2002,2002,3,5,44
Grand Lake,CO,Southwest,3/6/2002,2002,3,6,45
Grand Lake,CO,Southwest,3/7/2002,2002,3,7,45
Grand Lake,CO,Southwest,3/8/2002,2002,3,8,37
Grand Lake,CO,Southwest,3/9/2002,2002,3,9,34
Grand Lake,CO,Southwest,3/10/2002,2002,3,10,43
Grand Lake,CO,Southwest,3/11/2002,2002,3,11,44
Grand Lake,CO,Southwest,3/12/2002,2002,3,12,50
Grand Lake,CO,Southwest,3/13/2002,2002,3,13,50
Grand Lake,CO,Southwest,3/14/2002,2002,3,14,48
Grand Lake,CO,Southwest,3/15/2002,2002,3,15,26
Grand Lake,CO,Southwest,3/16/2002,2002,3,16,31
Grand Lake,CO,Southwest,3/17/2002,2002,3,17,30
Grand Lake,CO,Southwest,3/18/2002,2002,3,18,37
Grand Lake,CO,Southwest,3/19/2002,2002,3,19,38
Grand Lake,CO,Southwest,3/20/2002,2002,3,20,47
Grand Lake,CO,Southwest,3/21/2002,2002,3,21,51
Grand Lake,CO,Southwest,3/22/2002,2002,3,22,56
Grand Lake,CO,Southwest,3/23/2002,2002,3,23,55
,,,,,,,
Grand Lake,CO,Southwest,3/25/2002,2002,3,25,39
Grand Lake,CO,Southwest,3/26/2002,2002,3,26,44
Grand Lake,CO,Southwest,3/27/2002,2002,3,27,46
Grand Lake,CO,Southwest,3/28/2002,2002,3,28,50
Grand Lake,CO,Southwest,3/29/2002,2002,3,29,52
Grand Lake,CO,Southwest,3/30/2002,2002,3,30,51
Grand Lake,CO,Southwest,3/31/2002,2002,3,31,54
Grand Lake,CO,Southwest,4/1/2002,2002,4,1,58
Grand Lake,CO,Southwest,4/2/2002,2002,4,2,56
Grand Lake,CO,Southwest,4/3/2002,2002,4,3,52
Grand Lake,CO,Southwest,4/4/2002,2002,4,4,57
Grand Lake,CO,Southwest,4/5/2002,2002,4,5,60
Grand Lake,CO,Southwest,4/6/2002,2002,4,6,62
,,,,,,,
Grand Lake,CO,Southwest,4/8/2002,2002,4,8,55
Grand Lake,CO,Southwest,4/9/2002,2002,4,9,59
Grand Lake,CO,Southwest,4/10/2002,2002,4,10,55
Grand Lake,CO,Southwest,4/11/2002,2002,4,11,53
Grand Lake,CO,Southwest,4/12/2002,2002,4,12,52
Grand Lake,CO,Southwest,4/13/2002,2002,4,13,60
Grand Lake,CO,Southwest,4/14/2002,2002,4,14,64
Grand Lake,CO,Southwest,4/15/2002,2002,4,15,63
Grand Lake,CO,Southwest,4/16/2002,2002,4,16,63
Grand Lake,CO,Southwest,4/17/2002,2002,4,17,60
Grand Lake,CO,Southwest,4/18/2002,2002,4,18,57
Grand Lake,CO,Southwest,4/19/2002,2002,4,19,59
Grand Lake,CO,Southwest,4/20/2002,2002,4,20,60
Grand Lake,CO,Southwest,4/21/2002,2002,4,21,45
Grand Lake,CO,Southwest,4/22/2002,2002,4,22,53
Grand Lake,CO,Southwest,4/23/2002,2002,4,23,61
Grand Lake,CO,Southwest,4/24/2002,2002,4,24,61
Grand Lake,CO,Southwest,4/25/2002,2002,4,25,60
Grand Lake,CO,Southwest,4/26/2002,2002,4,26,58
Grand Lake,CO,Southwest,4/27/2002,2002,4,27,52
Grand Lake,CO,Southwest,4/28/2002,2002,4,28,50
Grand Lake,CO,Southwest,4/29/2002,2002,4,29,64
Grand Lake,CO,Southwest,4/30/2002,2002,4,30,65
Grand Lake,CO,Southwest,5/1/2002,2002,5,1,63
Grand Lake,CO,Southwest,5/2/2002,2002,5,2,51
Grand Lake,CO,Southwest,5/3/2002,2002,5,3,56
Grand Lake,CO,Southwest,5/4/2002,2002,5,4,57
Grand Lake,CO,Southwest,5/5/2002,2002,5,5,62
Grand Lake,CO,Southwest,5/6/2002,2002,5,6,65
Grand Lake,CO,Southwest,5/7/2002,2002,5,7,68
Grand Lake,CO,Southwest,5/8/2002,2002,5,8,66
Grand Lake,CO,Southwest,5/9/2002,2002,5,9,55
Grand Lake,CO,Southwest,5/10/2002,2002,5,10,60
Grand Lake,CO,Southwest,5/11/2002,2002,5,11,63
Grand Lake,CO,Southwest,5/12/2002,2002,5,12,55
Grand Lake,CO,Southwest,5/13/2002,2002,5,13,61
Grand Lake,CO,Southwest,5/14/2002,2002,5,14,62
Grand Lake,CO,Southwest,5/15/2002,2002,5,15,61
Grand Lake,CO,Southwest,5/16/2002,2002,5,16,54
Grand Lake,CO,Southwest,5/17/2002,2002,5,17,65
Grand Lake,CO,Southwest,5/18/2002,2002,5,18,66
Grand Lake,CO,Southwest,5/19/2002,2002,5,19,71
Grand Lake,CO,Southwest,5/20/2002,2002,5,20,73
Grand Lake,CO,Southwest,5/21/2002,2002,5,21,70
Grand Lake,CO,Southwest,5/22/2002,2002,5,22,64
Grand Lake,CO,Southwest,5/23/2002,2002,5,23,52
Grand Lake,CO,Southwest,5/24/2002,2002,5,24,51
Grand Lake,CO,Southwest,5/25/2002,2002,5,25,60
Grand Lake,CO,Southwest,5/26/2002,2002,5,26,64
Grand Lake,CO,Southwest,5/27/2002,2002,5,27,64
Grand Lake,CO,Southwest,5/28/2002,2002,5,28,68
Grand Lake,CO,Southwest,5/29/2002,2002,5,29,69
Grand Lake,CO,Southwest,5/30/2002,2002,5,30,77
Grand Lake,CO,Southwest,5/31/2002,2002,5,31,81
Grand Lake,CO,Southwest,6/1/2002,2002,6,1,80
Grand Lake,CO,Southwest,6/2/2002,2002,6,2,78
Grand Lake,CO,Southwest,6/3/2002,2002,6,3,72
Grand Lake,CO,Southwest,6/4/2002,2002,6,4,58
Grand Lake,CO,Southwest,6/5/2002,2002,6,5,67
Grand Lake,CO,Southwest,6/6/2002,2002,6,6,75
Grand Lake,CO,Southwest,6/7/2002,2002,6,7,77
Grand Lake,CO,Southwest,6/8/2002,2002,6,8,81
Grand Lake,CO,Southwest,6/9/2002,2002,6,9,83
Grand Lake,CO,Southwest,6/10/2002,2002,6,10,84
Grand Lake,CO,Southwest,6/11/2002,2002,6,11,84
Grand Lake,CO,Southwest,6/12/2002,2002,6,12,71
Grand Lake,CO,Southwest,6/13/2002,2002,6,13,72
Grand Lake,CO,Southwest,6/14/2002,2002,6,14,75
Grand Lake,CO,Southwest,6/15/2002,2002,6,15,75
Grand Lake,CO,Southwest,6/16/2002,2002,6,16,73
Grand Lake,CO,Southwest,6/17/2002,2002,6,17,80
Grand Lake,CO,Southwest,6/18/2002,2002,6,18,81
Grand Lake,CO,Southwest,6/19/2002,2002,6,19,81
Grand Lake,CO,Southwest,6/20/2002,2002,6,20,79
Grand Lake,CO,Southwest,6/21/2002,2002,6,21,81
Grand Lake,CO,Southwest,6/22/2002,2002,6,22,77
Grand Lake,CO,Southwest,6/23/2002,2002,6,23,80
Grand Lake,CO,Southwest,6/24/2002,2002,6,24,85
Grand Lake,CO,Southwest,6/25/2002,2002,6,25,83
Grand Lake,CO,Southwest,6/26/2002,2002,6,26,81
